IDENTIFIANT;NOM;VILLE;CODE POSTAL;SCORE;RESIDENCE;THEME 1;THEME 2;VISUEL EXPEDIA;LATITUDE;LONGITUDE;PAYS;ETOILES;DESCRIPTION
3114521;Park & Suites Confort Nantes - Saint Herblain;Saint-Herblain;44800;20000;OUI;Hotel famille;   ;http://media.expedia.com/hotels/4000000/3120000/3114600/3114521/3114521_16_b.jpg;47.226783752441406;-1.6488410234451294;FRA;2.0;"Cette résidence se trouve à Saint-Herblain. <br /><br />Atlantis Shopping Centre (1;5 km) • Zénith de Nantes (1;5 km) • Église de Saint Hermeland (1;8 km)"
1778181;Park & Suites Elegance Nantes Atlantis;Saint-Herblain;44800;30000;OUI;Hotel famille;   ;http://media.expedia.com/hotels/2000000/1780000/1778200/1778181/1778181_8_b.jpg;47.22208023071289;-1.6264300346374512;FRA;3.0;"Cette résidence se trouve à Saint-Herblain. <br /><br />Atlantis Shopping Centre (0;3 km) • Zénith de Nantes (0;8 km) • Manoir de la Bégraisière (1;3 km)"
2592484;Cerise Nantes Atlantis;Saint-Herblain;44805;30000;OUI;Hotel famille;   ;http://media.expedia.com/hotels/3000000/2600000/2592500/2592484/2592484_16_b.jpg;47.226951599121094;-1.6494569778442383;FRA;3.0;"Cette résidence se trouve à Saint-Herblain. <br /><br />Atlantis Shopping Centre (1;5 km) • Zénith de Nantes (1;5 km) • Église de Saint Hermeland (1;9 km)"
21571;Novotel Centre Nantes Bord de Loire;Nantes;44200;15000;;Hotel bord de mer;   ;http://media.expedia.com/hotels/1000000/30000/21600/21571/21571_67_b.jpg;47.20695877075195;-1.5484299659729004;FRA;4.0;"Cet hôtel est situé en centre-ville. <br /><br />Hôpital de l'Hôtel-Dieu (0;6 km) • Château des ducs de Bretagne (1 km) • Passage Pommeraye (1;1 km) • Cathédrale de Nantes (1;3 km) • Jardin des Plantes (1;5 km)."
4788618;Hôtel Les Tennis Men;La Baule-Escoublac;44500;20000;;;;http://media.expedia.com/hotels/5000000/4790000/4788700/4788618/4788618_53_b.jpg;47.278804779052734;-2.363603115081787;FRA;2.0;"Cet hôtel de La Baule-Escoublac est situé près de la plage. <br /><br />Casino de Pornichet (1;8 km) • Plage de La Baule (2;3 km) • Centre de thalassothérapie Daniel Jouvance (2;1 km) • Notre-Dame de La Baule (2;5 km) • Hippodrome de Pornichet-La Baule (3 km)."
2538824;Le Marina;Pornichet;44380;20000;;;;http://media.expedia.com/hotels/3000000/2540000/2538900/2538824/2538824_39_b.jpg;47.24679946899414;-2.316879987716675;FRA;2.0;"Situé dans une zone résidentielle à Pornichet; station balnéaire  proche de La Baule; l'hôtel Le Marina offre un hébergement de qualité à seulement quelques pas de la superbe plage Sainte-Marguerite.      Grâce à la proximité de la mer; espaces bien-être (thalassothérapie; sauna; jacuzzi); restaurants et de nombreuses attractions; les clients pourront facilement allier loisirs et détente à La Baule; réputée pour abriter la plus longue plage de sable d'Europe. Cet hôtel de charme est également l'endroit parfait pour le départ de vos excursions et notamment partir à la découverte de Guérande; Nantes; Saint-Nazaire ou les Marais Salants.      Avec un restaurant; accès Internet Wi-Fi gratuit et parking à disposition; l'hôtel Le Marina convient idéalement aux touristes en quête d'un séjour paisible à proximité de La Baule."
3347924;Quality Hotel & Suites Nantes Atlantique;Nantes;44300;30000;;Hotel famille;   ;http://media.expedia.com/hotels/4000000/3350000/3348000/3347924/3347924_31_b.jpg;47.25355911254883;-1.5135610103607178;FRA;3.0;"Cet hôtel se trouve à Nantes (Stade de la Beaujoire). <br /><br />Stade de la Beaujoire (1;1 km) • Parc des Expositions de Nantes La Beaujoire (1;4 km) • Parc du Grand-Blottereau (2;7 km) • Jardin des Plantes (4;4 km) • Cathédrale de Nantes (4;9 km)"
21499;Novotel Nantes Centre quicky.model.Gare;Nantes;44000;15000;;Hotel design;   ;http://media.expedia.com/hotels/1000000/30000/21500/21499/21499_121_b.jpg;47.21392822265625;-1.5429999828338623;FRA;4.0;"Cet hôtel est situé en centre-ville. <br /><br />Centre des congrès de Nantes (0;1 km) • Château des ducs de Bretagne (0;6 km) • Jardin des Plantes (0;7 km) • Cathédrale de Nantes (0;8 km) • Passage Pommeraye (1;3 km)."
8087053;Voyage Désirable - Le D'Ô;Nantes;44100;100;;;;http://media.expedia.com/hotels/9000000/8090000/8087100/8087053/8087053_6_b.jpg;47.2236328125;-1.552623987197876;FRA;0.0;"Cet établissement est situé en bord de fleuve. <br /><br />Jardin japonais (0;3 km) • Cathédrale de Nantes (0;6 km) • Jardin des Plantes (0;7 km) • Château des ducs de Bretagne (0;8 km) • Passage Pommeraye (1;2 km)."
3016440;HOTEL BELFORT;Nantes;44000;30000;;;   ;http://media.expedia.com/hotels/4000000/3020000/3016500/3016440/3016440_41_b.jpg;47.211158752441406;-1.5446490049362183;FRA;3.0;"Le  Brit Hotel Belfort; Nantes  vous assure un agréable séjour au coeur de la Loire-Atlantique. L'hôtel est situé dans le centre-ville de Nantes à 100 mètres de la Cité des Congrès de Nantes.      L'établissement est également idéalement situé à 10 minutes pied de la gare SNCF de Nantes (accès sud); à courte distance du Château des Ducs de Bretagne ainsi que d'une variété de restaurants et bars. L'hôtel propose un bar (ouvert de 6h30 à 1H00); un parking souterrain et une connexion Internet Wi-Fi à la réception. Une navette pour l'aéroport peut être organisée sur demande.      Les professionnels en voyage d'affaires à Nantes et les vacanciers trouveront tous dont ils auront besoin pour passer un confortable et agréable séjour. Le personnel professionnel et chaleureux sera heureux de vous fournir toutes les informations dont vous aurez besoin."
2589941;Best Western Hôtel de la Cité;Guerande;44350;35000;;Hotel de charme, Hotel romantique;de charme, romantisme;http://media.expedia.com/hotels/3000000/2590000/2590000/2589941/2589941_33_b.jpg;47.32594680786133;-2.417228937149048;FRA;3.0;"Cet hôtel est situé en centre-ville. <br /><br />Notre-Dame de La Baule (5 km) • Plage de La Baule (5;2 km) • Port du Croisic (7;9 km)"
1168251;Hôtel de la Loire;Ancenis;44150;20000;;;;http://media.expedia.com/hotels/2000000/1170000/1168300/1168251/1168251_46_b.jpg;47.37770080566406;-1.151108980178833;FRA;2.0;"Situé à Ancenis; aux portes de Nantes; l'Hôtel de la Loire vous accueille en région Pays de la Loire entre la Loire et l'Erdre.   L'hôtel; entouré d'un parc d'un hectare; propose 40 chambres tout confort; un restaurant et trois salles séminaires."
1053401;Univea Appart-hôtel Saint Nazaire;Saint-Nazaire;44600;30000;OUI;Hotel famille;   ;http://media.expedia.com/hotels/2000000/1060000/1053500/1053401/1053401_37_b.jpg;47.282859802246094;-2.210020065307617;FRA;3.0;"<LI>Cet hôtel moderne se trouve au centre de la ville portuaire de Saint-Nazaire; au sud de la Bretagne; à deux kilomètres de la plage. </LI><br><br><LI>Les chambres à la décoration moderne sont dotées d'un accès Internet gratuit; d'un espace salon avec bureau et d'un coin cuisine. </LI><br><br><LI>Vous pourrez vous rendre à la salle de fitness de l'hôtel ou vous baigner dans la piscine extérieure chauffée en saison. Un parking est disponible sur place moyennant supplément. </LI><br><br>"
6126968;Appart'City Saint-Nazaire Océan;Saint-Nazaire;44600;30000;OUI;Hotel famille;;http://media.expedia.com/hotels/7000000/6130000/6127000/6126968/6126968_14_b.jpg;47.256595611572266;-2.2611780166625977;FRA;3.0;"Cet établissement est situé à Saint-Nazaire. <br /><br />Hippodrome de Pornichet-La Baule (5;5 km) • Centre de thalassothérapie Daniel Jouvance (6;3 km) • Casino de Pornichet (6;6 km) • Musée maritime (7;1 km) • Serpent d'océan (7;1 km)"
1155004;Appart'City Saint-Nazaire Centre;Saint-Nazaire;44600;20000;OUI;Hotel famille;   ;http://media.expedia.com/hotels/2000000/1160000/1155100/1155004/1155004_21_b.jpg;47.27497863769531;-2.2074499130249023;FRA;2.0;"Si vous cherchez un  hébergement abordable en Loire-Atlantique ; alors vous serez agréablement surpris par l'Appart'City Cap Affaires; offrant des  appartements près du port de Saint-Nazaire . Situé à proximité du front de mer; et bénéficiant d'un emplacement central au cœur de cette destination populaire; cet établissement offre aux voyageurs d'affaires et aux touristes une alternative bon marché à l'hôtellerie traditionnelle.       L'Appart'City Saint Nazaire vous accueille à proximité des plages; et propose un hébergement indépendant tout confort à Saint Nazaire. Le personnel amical sera heureux de vous rendre service; et fera tout son possible pour vous assurer un séjour agréable et reposant en Pays de la Loire."
903855;Ibis Nantes Saint Herblain;Saint-Herblain;44811;30000;;;   ;http://media.expedia.com/hotels/1000000/910000/903900/903855/903855_27_b.jpg;47.22473907470703;-1.6383709907531738;FRA;3.0;"Cet hôtel se trouve à Saint-Herblain. <br /><br />Atlantis Shopping Centre (0;6 km) • Zénith de Nantes (0;8 km) • Manoir de la Bégraisière (1;9 km)"
868985;Hôtel Aquilon;Saint-Nazaire;44600;30000;;;   ;http://media.expedia.com/hotels/1000000/870000/869000/868985/868985_39_b.jpg;47.25794219970703;-2.2688701152801514;FRA;3.0;"L'hôtel Aquilon est un charmant établissement offrant un  hébergement calme et de qualité à Saint-Nazaire ; l'un des principaux ports de la Côte d'Atlantique; près de Nantes.      Situé à seulement quelques minutes de la célèbre station balnéaire de La Baule; les invités auront la possibilité de se rendre facilement auprès des fameuses plages de sable voisines et ainsi profiter de nombreuses activités aquatiques. Cet hôtel est le lieu idéal pour le départ de vos excursions à Saint-Nazaire et notamment découvrir des fameux sites touristiques comme la Presqu’île Guérandaise; la Brière; Côte de Jade; Golfe du Morbihan ou Belle Ile.      Avec une piscine; restaurant; bar; salles de séminaire et accès Internet Wi-Fi; l'hôtel Aquilon saura combler les touristes et personnes en voyage d'affaires souhaitant allier loisirs et relaxation à Saint-Nazaire."
2506475;INTER-HOTEL Agora;Orvault;44700;20000;;;   ;http://media.expedia.com/hotels/3000000/2510000/2506500/2506475/2506475_18_b.jpg;47.252010345458984;-1.6193300485610962;FRA;2.0;"Aux portes de Nantes; à 15 mn de l'aéroport et de la cité historique;l'INTER-HOTEL est situé proche du Zenith et d'Atlantis dans un environnement commercial et tertiaire au Forum d'Orvault. Présence de nombreux restaurants à proximité immédiate."
2043460;Best Western Hotel De La Plage;Saint-Nazaire;44600;30000;;Hotel Bord de mer;   ;http://media.expedia.com/hotels/3000000/2050000/2043500/2043460/2043460_58_b.jpg;47.2386589050293;-2.2811999320983887;FRA;3.0;"Situé à Saint-Nazaire; cet hôtel se trouve face à l'océan; sur une plage. <br /><br />Hippodrome de Pornichet-La Baule (4;7 km) • Plage de La Baule (9;7 km) • Centre de thalassothérapie Daniel Jouvance (5;6 km)"
6395060;Relais Thalasso Baie De La Baule Château des Tourelles;Pornichet;44380;100;;Hotel de charme, Hotel romantique, Hotel spa ;de charme, romantisme;http://media.expedia.com/hotels/7000000/6400000/6395100/6395060/6395060_9_b.jpg;47.25640106201172;-2.3383560180664062;FRA;0.0;"Situé à Pornichet; cet hôtel se trouve près de la baie et donne directement sur la plage. <br /<br />Hippodrome de Pornichet-La Baule (0;6 km) • Centre de thalassothérapie Daniel Jouvance (1;1 km) • Casino de Pornichet (1;3 km) • Plage de La Baule (5 km) • Notre-Dame de La Baule (5;3 km)"
985804;Escale Oceania Nantes Aéroport;Bouguenais;44340;30000;;;   ;http://media.expedia.com/hotels/1000000/990000/985900/985804/985804_44_b.jpg;47.158851623535156;-1.5972379446029663;FRA;3.0;"<LI>Cet hôtel moderne blanc de quatre étages se trouve à seulement 500 mètres de l'aéroport de Nantes et à cinq kilomètres du centre-ville.  </LI><br><br><LI>Les 73 chambres climatisées au décor moderne neutre sont toutes dotées de la télévision par satellite et de lignes téléphoniques directes. </LI><br><br><LI>Vous pourrez commencer la journée en prenant un petit-déjeuner servi sous forme de buffet; siroter des boissons au bar et profiter des transferts gratuits entre l'établissement et l'aéroport.</LI><br><br>"
4478201;Quick Palace Nantes La Beaujoire;Nantes;44300;100;;;;http://media.expedia.com/hotels/5000000/4480000/4478300/4478201/4478201_7_b.jpg;47.25136184692383;-1.5102399587631226;FRA;1.0;"Cet hôtel se trouve à Nantes (Stade de la Beaujoire). <br /><br />Stade de la Beaujoire (1;4 km) • Parc des Expositions de Nantes La Beaujoire (1;7 km) • Parc du Grand-Blottereau (2;4 km) • Jardin des Plantes (4;3 km) • Cathédrale de Nantes (4;8 km)"
3864163;INTER-HOTEL Le Surcouf;Nantes;44000;20000;;;;http://media.expedia.com/hotels/4000000/3870000/3864200/3864163/3864163_25_b.jpg;47.21725082397461;-1.5465699434280396;FRA;2.0;"Le Surcouf est un  hotel à Nantes offrant un bon rapport qualité-prix  situé en centre ville. L'hôtel bénéficie d'un cadre paisible dans une rue tranquille près du palais des congrès et à  seulement quelques pas du château et de la gare SNCFde Nantes .      Les attractions touristiques d'intérêt à proximité comprennent le Jardin des Plantes et le Musée Beaux-Arts Musée. Les autres attractions à Nantes comprennent la cathédrale Saints Pierre et Paul Cathédrale; la Basilique de Saint-Louis; le musées d'histoire de Nantes et le Planétarium.      L'hôtel offre une cour intérieure paisible; un personnel multilingue; un accès Internet Wi-Fi gratuit; et une salle de petit-déjeuner pour vous assurer un bon départ de la journée."
4478526;EcoNuit;Guerande;44350;100;;;;http://media.expedia.com/hotels/5000000/4480000/4478600/4478526/4478526_4_b.jpg;47.33809280395508;-2.420931100845337;FRA;0.0;"Cet hôtel est situé à Guérande. <br /><br />Notre-Dame de La Baule (6;4 km) • Plage de La Baule (6;6 km) • Monkey Forest Aventures & Loisirs (7 km) • Port du Croisic (8;3 km) • Casino de Pornichet (9;7 km)"
1580208;Hotel La Perouse;Nantes;44000;30000;;;   ;http://media.expedia.com/hotels/2000000/1590000/1580300/1580208/1580208_31_b.jpg;47.21681594848633;-1.5566020011901855;FRA;3.0;"La Pérouse est un  hôtel 3 étoiles en plein coeur de Nantes . Situé entre l'Opéra et la Cathédrale; l'hôtel est à quelques pas du château et du quartier historique; à une poignée de minutes du Lieu Unique et des terrasses de l'île de Nantes.      Suscitant la curiosité; cet écrin sobre et minéral; rythmé par des ouvertures rectangulaires; est homologué par le Label Ecologique de l'Union Européenne. Son  engagement écologique  est reconnu par la Clef verte; label national. L'hôtel propose des chambres agencées avec élégance; un parking; deux salles de réunion et un accès Wi-Fi dans tout l'établissement.      La situation privilégiée de La Pérouse vous permettra de découvrir Nantes et ses environs. Trois lignes de tramway et de nombreuses lignes de bus vous offrent un accès facile aux nombreux lieux d'intérêt de la ville; y compris le château des ducs de Bretagne; la cathédrale Saint-Pierre et Saint-Paul de Nantes; la basilique Saint-Nicolas et le musée des Beaux-Arts de Nantes."
2592787;Hôtel Nuit de Retz;Port-Saint-Pere;44710;30000;;Hotel Spa;   ;http://media.expedia.com/hotels/3000000/2600000/2592800/2592787/2592787_23_b.jpg;47.130828857421875;-1.7414000034332275;FRA;3.0;"Cet hôtel se trouve à Port-Saint-Père. <br /><br />Église de Saint Hermeland (11;1 km) • Zénith de Nantes (13;8 km) • Musée Jules Verne (14;7 km) • Passage Pommeraye (16;5 km) • Château des ducs de Bretagne (17;3 km)"
1794002;Hôtel Lutétia La Baule;La Baule-Escoublac;44500;30000;;Hotel Bord de mer;   ;http://media.expedia.com/hotels/2000000/1800000/1794100/1794002/1794002_17_b.jpg;47.28369140625;-2.394129991531372;FRA;3.0;"Cet hôtel se trouve à La Baule-Escoublac. <br /><br />Notre-Dame de La Baule (0;2 km) • Plage de La Baule (0;2 km) • Casino de Pornichet (4 km) • Centre de thalassothérapie Daniel Jouvance (4;3 km)"
4460531;Abbaye de Villeneuve;Les Sorinieres;44840;100;;;;http://media.expedia.com/hotels/5000000/4470000/4460600/4460531/4460531_3_b.jpg;47.1236457824707;-1.5335890054702759;FRA;0.0;"Cet hôtel historique est situé en bord de fleuve. <br /><br />Hôpital Saint-Jacques (8;2 km) • Musée Jules Verne (9;3 km) • Machines de l'Ile de Nantes (9;3 km) • Université de Nantes (9;7 km) • Hôpital de l'Hôtel-Dieu (9;8 km)"
1451443;l'Abreuvoir;Heric;44810;30000;;;;http://media.expedia.com/hotels/2000000/1460000/1451500/1451443/1451443_22_b.jpg;47.4210205078125;-1.6380900144577026;FRA;3.0;"L'hôtel et restaurant l'Abreuvoir est un Logis classé 3 cheminées situé dans un adorable cadre naturel à Héric; Pays de la Loire; à seulement 10 minutes de Nantes.  À proximité; vous pourrez découvrir diverses attractions naturelles; dont la forêt du Gavres et le canal de Nantes à Brest; les villes de Muscadet et La Baule; ou pratiquer de nombreuses activités telles le golf; le VTT et des excursions en bateau sur le canal.  L'hôtel est climatisé et propose une piscine extérieure; un jardin; des salles de réunion; une connexion Internet Wi-Fi; un billard anglais; des jeux de fléchettes; location de VTT et un restaurant traditionnel; parfait pour les vacances avec la famille ainsi que pour les personnes en voyage d'affaires en Loire-Atlantique."
63892;L'Hôtel;Nantes;44000;30000;;;;http://media.expedia.com/hotels/1000000/70000/63900/63892/63892_46_b.jpg;47.217674255371094;-1.5478500127792358;FRA;3.0;"Situé au coeur du  centre historique de Nantes; L'Hôtel  se trouve à proximité de la gare SNCF et du Château des ducs de Bretagne; à quelques minutes à pied du centre des congrès.      Cet  hôtel 3 étoiles à Nantes  offre un décor contemporain et est adapté aux touristes en  vacances en Loire-Atlantique  comme aux personnes en voyage d'affaires;       Les services disponibles à l'hôtel incluent un parking privé (emplacements limités); une réception ouverte 24 heures sur 24 et un bar."
24685;Ibis Saint Nazaire Trignac;Trignac;44570;30000;;;   ;http://media.expedia.com/hotels/1000000/30000/24700/24685/24685_73_b.jpg;47.30012130737305;-2.208859920501709;FRA;3.0;"Cet hôtel se trouve à Trignac. <br /><br />Serpent d'océan (4;6 km) • Musée maritime (4;7 km) • Église de Saint-Brévin-les-Pins (6;7 km) • Parc naturel régional de Brière (8;9 km)"
889126;Hôtel Oceania Nantes Aéroport;Bouguenais;44340;15000;;Hotel design;   ;http://media.expedia.com/hotels/1000000/890000/889200/889126/889126_51_b.jpg;47.15892028808594;-1.5972880125045776;FRA;4.0;"<LI>Situé à proximité de l'aéroport de Nantes Atlantique; cet hôtel moderne est relié au centre de Nantes par le périphérique.</LI><br><br><LI>Les chambres climatisées et insonorisées sont dotées de la télévision et d'une connexion à Internet. </LI><br><br><LI>L'hôtel met à votre disposition différents services; notamment une piscine; l'accès à Internet et le réveil par téléphone.</LI><br><br>"
1779759;Le Berry;Saint-Nazaire;44600;100;;;;http://media.expedia.com/hotels/2000000/1780000/1779800/1779759/1779759_44_b.jpg;47.28512191772461;-2.210747003555298;FRA;0.0;"Cet hôtel se trouve à Saint-Nazaire. <br /><br />Serpent d'océan (3;7 km) • Musée maritime (3;7 km) • Église de Saint-Brévin-les-Pins (5;4 km) • Hippodrome de Pornichet-La Baule (9;7 km)"
3881945;BEST WESTERN Villa Saint Antoine;Clisson;44190;30000;;;;http://media.expedia.com/hotels/4000000/3890000/3882000/3881945/3881945_54_b.jpg;47.08695983886719;-1.2784830331802368;FRA;3.0;"Cet hôtel se trouve à Clisson. <br /><br />Moulin à foulon (2;3 km) • Théâtre de Thalie (11;9 km) • Parc des Rochettes (12;2 km)"
14528;Mercure Nantes Centre Grand Hotel;Nantes;44000;15000;;;   ;http://media.expedia.com/hotels/1000000/20000/14600/14528/14528_103_b.jpg;47.21400833129883;-1.5570800304412842;FRA;4.0;"Cet hôtel se trouve au cœur de Nantes. <br /><br />Place Royale (0;1 km) • Passage Pommeraye (0;2 km) • Château des ducs de Bretagne (0;6 km) • Cathédrale de Nantes (0;6 km)"
4192640;Albatros Hôtel;Le Pouliguen;44510;100;;;;http://media.expedia.com/hotels/5000000/4200000/4192700/4192640/4192640_32_b.jpg;47.27753829956055;-2.429008960723877;FRA;0.0;"Cette chambre d'hôtes se trouve à Le Pouliguen. <br /><br />Notre-Dame de La Baule (2;5 km) • Plage de La Baule (2;7 km) • Casino de Pornichet (6;3 km) • Port du Croisic (6;6 km)"
2938760;Hotel Ker Juliette;Pornichet;44380;30000;;;;http://media.expedia.com/hotels/3000000/2940000/2938800/2938760/2938760_2_b.jpg;47.245880126953125;-2.315609931945801;FRA;3.0;"Niché au coeur d'un splendide parc; adossé à l'océan; l'hôtel Ker Juliette est situé tout près de Pornichet; pas loin des fameuses plages de La Baule.      Cet hôtel confortable; parfaitement équipé de structures de détente; vous assure un séjour très agréable en dégustant une cuisine inspirée des produits de la mer.      Important:    En cas de faible activité de l'hôtel; les clients pourront être hébergés dans la partie résidence.   Le restaurant sera fermé pour travaux du 15 Décembre 2007 au 31 Mars 2008. Seul le service du petit déjeuner (servi directement en chambre) sera disponible."
8051684;Hôtel Le Christina;La Baule-Escoublac;44500;30000;;;;http://media.expedia.com/hotels/9000000/8060000/8051700/8051684/8051684_17_b.jpg;47.281707763671875;-2.3903019428253174;FRA;3.0;"Situé à La Baule-Escoublac; face à l'océan; cet hôtel bénéficie d'un accès direct à la plage. <br /><br />Plage de La Baule (0;2 km) • Notre-Dame de La Baule (0;5 km) • Casino de Pornichet (3;7 km) • Centre de thalassothérapie Daniel Jouvance (4 km) • Hippodrome de Pornichet-La Baule (4;8 km)"
